longitude;latitude;v1;v2;v3;v4;v5;v6;v7;v8;v9;v10;v11;v12;v13;v14;v15;v16;v17;v18;v19;v20;v21;v22;v23;v24;v25;v26;v27;v28;v29;v30;v31;v32;v33;v34;v35;v36;v37;v38;v39;v40;v41;v42;v43;v44;v45;v46;v47;v48;v49;v50;v51;v52;v53;v54;v55;v56;v57;v58;v59;v60;v61;v62;v63;v64;v65;v66;v67;v68;v69;v70;v71;v72;v73;v74;v75;v76;v77;v78;v79;v80;v81;v82;v83;v84;v85;v86;v87;v88;v89;v90;v91;v92;v93;v94;v95;v96;v97;v98;v99;v100;v101;v102;v103;v104;v105;v106;v107;v108;v109;v110;v111;v112;v113;v114;v115;v116;v117;v118;v119;v120;v121;v122;v123;v124
-46.25;-27.25;-6.655766;-9.029189;-9.000779;-9.9642725;-9.77758;-10.848218;-5.4284697;8.570991;8.535275;8.829924;11.48582;7.2925572;8.520664;8.8112545;8.159456;8.15621;9.4200325;8.53284;5.846912;7.663506;6.411858;7.277946;7.6440244;6.629395;8.100202;8.3745575;7.9062047;7.9159455;6.049026;5.3566427;4.3809743;4.29331;3.1415024;1.6382262;-0.0631057;0.3281356;-0.13210058;-1.49414;-1.9852209;-1.6118371;-1.551771;-4.086723;-4.2360764;-2.667864;-3.1102428;-4.8667703;-4.68089;-3.1216068;-0.47950995;-2.555849;-1.7238523;0.72100055;-0.58665484;-2.8537445;-0.6775657;-0.41700864;2.5708742;4.8598795;3.0936117;2.402851;5.854217;4.0514226;-0.35044897;0.6390184;1.3135444;0.67798007;-1.6881373;-1.5469007;0.25589395;-2.1873353;-2.423541;-0.30012333;-1.7441449;-4.4000406;-5.0420985;-5.391943;-7.2004194;-8.857108;-8.218297;-4.6167655;-0.46489918;-5.569706;-2.9479022;0.33057082;-1.7084299;-8.38145;-6.736125;-3.593207;-1.3439747;-0.59314847;2.4685993;3.510016;1.3484477;0.2461536;0.8947052;1.8784906;1.7064091;-2.171913;-3.6849294;-5.7523394;-7.5348415;-8.400119;-9.353059;-5.244213;4.178048;2.546523;7.198399;9.811275;8.054747;6.1431837;3.9605117;3.446703;2.9515634;1.1520153;-3.277454;-4.0225983;-3.653273;-6.179296;-7.802704;-7.960986;-6.8830433;-8.602233;-6.906583;-6.5267053
-46.25;-27.0;-6.512906;-8.909057;-8.803535;-10.208595;-10.088463;-11.310889;-7.388735;8.353454;8.797456;8.753624;11.708226;7.474378;8.884308;8.7714815;8.404591;8.26092;9.710623;8.677323;6.1805224;7.9727645;6.8818345;7.701656;7.952472;6.814463;8.171632;8.544204;8.24712;7.9954925;6.1521125;5.4970675;4.735689;4.324155;3.4109879;1.7364422;0.10735214;0.54161394;0.13089156;-1.1865041;-1.6199541;-1.2660512;-1.450308;-3.7807102;-3.841588;-2.6224086;-3.0948205;-5.132198;-4.82375;-2.4332817;-0.16700387;-2.177595;-1.5761222;0.878471;-0.43811297;-2.6378312;-0.7368201;-0.07122278;3.103352;5.208101;3.2137437;2.3362918;6.067695;3.957265;-0.6215581;0.87928283;1.3265318;0.99373305;-1.8228801;-1.5103741;0.41823483;-1.7417097;-2.240096;-0.20677733;-1.6029084;-4.2774734;-5.136256;-5.29048;-7.177692;-8.420411;-8.943149;-5.9406548;-1.6621628;-6.5453744;-3.6930466;-0.5290239;-2.4365284;-8.284045;-7.584356;-4.2790966;-1.4389441;-0.9981888;1.997811;3.4117994;1.4393586;0.58382237;0.7672676;1.9872588;1.8776788;-2.3237016;-3.8148022;-5.62409;-7.1346717;-8.336805;-9.589265;-6.401703;2.4872684;2.0440779;6.0798707;9.721175;8.0303955;6.3331227;4.148015;3.6739802;3.1804638;1.208023;-3.1321588;-4.28072;-3.526647;-5.9390316;-7.7328973;-7.7353325;-6.6346617;-8.630643;-6.7669697;-6.683364
-46.25;-26.75;-6.3172855;-8.86279;-8.687462;-10.284084;-10.279214;-11.372579;-8.864413;8.109942;8.986583;8.465468;11.911153;7.5474315;9.295031;8.716286;8.665148;8.504431;9.963063;8.693558;6.596926;8.285271;7.5035996;8.185431;8.286894;7.104242;8.720344;8.420013;8.591283;8.178937;6.2568226;5.5904136;5.0279026;4.337954;3.4694304;1.9004065;0.32894742;0.72100055;0.40768266;-0.9787079;-1.2587458;-0.92188865;-1.3382928;-3.4300542;-3.5672321;-2.4730551;-2.9600778;-5.3091493;-4.8286204;-1.7059947;0.10248196;-1.790412;-1.3171885;0.944219;-0.29768813;-2.1727247;-0.6369805;0.25832915;3.6074204;5.470281;3.0798125;2.3281746;6.109904;3.9004455;-0.88617367;1.0464939;1.4361118;1.2672774;-1.9405773;-1.4543664;0.4612552;-1.3423513;-2.237661;-0.16132188;-1.365079;-4.1695166;-5.172783;-5.2799277;-7.3384094;-8.598986;-9.632285;-7.218277;-3.6500258;-7.2523685;-4.560758;-0.56636226;-3.1337824;-8.384696;-8.189887;-5.016936;-1.6353766;-1.2205957;1.1520153;3.2007565;1.3338369;0.8800944;0.6154789;1.8914777;1.8476456;-2.371592;-3.9974356;-5.4674315;-6.7758985;-8.322195;-9.62498;-7.092463;-0.1296655;1.575725;5.108261;9.617277;8.0758505;6.555529;4.3996434;3.7445984;3.35011;1.2055877;-3.0534234;-4.3261757;-3.373235;-5.683345;-7.438249;-7.4966917;-6.34813;-8.685026;-6.6679416;-6.815672
-46.25;-26.5;-6.0575404;-8.795419;-8.715059;-10.35389;-10.587661;-11.1704645;-10.002422;7.7195134;8.9549265;8.02796;12.094598;7.488178;9.644875;8.749565;8.867262;8.786092;10.079137;8.702486;7.1821647;8.585601;7.9540954;8.658654;8.613199;7.6667523;9.49471;8.36157;8.96142;8.34696;6.3899417;5.6805124;5.325798;4.315226;3.4069295;2.1966786;0.5976213;0.99697983;0.7364229;-0.72545624;-0.94623977;-0.5801612;-1.0834178;-3.093197;-3.3894691;-2.1727247;-3.1102428;-5.383826;-4.605402;-1.56557;0.38251984;-1.4819645;-1.1280615;0.65038216;-0.21083581;-1.6808319;-0.45597053;0.5513543;4.0075903;5.6366806;2.7161694;2.3655128;6.139937;3.928855;-1.1077689;1.177178;1.6366028;1.4596511;-2.002267;-1.4032291;0.41417634;-0.8504587;-2.3918848;-0.14265275;-1.1572828;-4.103769;-5.175218;-5.482854;-7.525913;-9.151756;-10.018657;-8.211803;-5.331065;-7.8392305;-5.4893475;-0.5647388;-3.6613898;-8.0113125;-8.7467165;-6.110301;-2.0136306;-1.5550178;0.14063203;2.8403602;1.1000663;1.0578576;0.5188862;1.5400099;1.7867678;-2.347241;-4.233641;-5.503958;-6.5567384;-8.318136;-9.600629;-7.542147;-2.605363;0.8476263;4.063598;9.332369;8.177314;6.862354;4.825788;3.8062878;3.6106672;1.3184146;-2.9665713;-4.265298;-3.222258;-5.494218;-6.9893765;-7.3619485;-6.1484513;-8.690708;-6.782392;-6.9284987
-46.25;-26.25;-4.0656185;-4.786412;-3.5201535;-3.0323193;2.9150367;11.880308;5.819314;6.0206165;8.440306;6.501145;5.501126;5.3785586;4.036812;4.1845417;2.8062682;2.917472;3.2445884;3.1390672;1.6146866;1.9620961;1.920699;1.4783202;2.4466834;3.7900538;4.1439567;3.8947635;2.8062682;5.3728766;3.682097;2.1406708;0.7973007;0.2664461;-1.0079293;-3.490932;-3.260408;-3.841588;-3.8342829;-5.6265254;-4.481211;-3.7425604;-3.8870435;-5.0834956;-3.2376804;-1.6743383;-3.3318381;-1.9081091;1.7031623;4.878549;1.6706942;-0.57691437;-1.3780663;0.8248986;-2.336689;-1.6767734;-2.0550275;-0.05580032;-1.5939796;0.72262394;-1.3740078;1.3760456;1.0878907;-0.30174673;0.06189668;0.47180736;0.59275115;-2.034735;-1.4243335;1.0692214;-0.9600387;-3.5144715;-2.0111954;0.2128737;-3.3099222;-4.213349;-2.8740368;-2.2506483;-2.8480625;-3.120795;-2.3269484;-0.34963727;-2.4884775;-3.4795682;-2.3082793;0.22342587;-4.404099;-6.8335295;-0.0955739;6.238965;2.861464;2.412592;1.4620863;2.9401994;-0.83665967;-2.6224086;-2.6727343;-0.8212373;-4.360267;-2.5655894;-4.235265;-2.3107142;-4.01854;-2.577765;1.0473055;10.47606;10.291803;7.7406173;4.1959057;4.630979;4.662636;1.9913174;-1.1913744;-1.9284017;-1.2205957;-3.8773031;-4.9495645;-0.8179905;-2.6264672;-2.928421;-1.2944608;1.2762061;1.4003967;0.6106087;2.1869378;2.522172
-46.25;-26.0;-4.322929;-4.7263455;-3.6070056;-2.5956225;1.9832002;11.511794;6.437021;5.975161;8.430566;6.555529;5.722721;5.4694695;4.3274016;4.463768;3.010006;3.1415024;3.5246263;3.457255;1.7445594;2.2445688;1.9969991;1.8882309;2.5189252;4.049799;4.2454195;4.2868166;3.160983;5.5896015;3.8428144;2.1504111;1.0148374;0.3597921;-0.7749702;-3.3334615;-2.9641361;-3.9316874;-3.9487333;-5.6768513;-4.3976054;-3.812367;-3.7238913;-5.077002;-3.4121966;-1.921908;-3.2011538;-2.223862;1.2323741;4.4483457;1.4921194;-0.6524029;-1.6759617;-0.0030395985;-2.2149332;-1.7335927;-2.410554;-0.25629127;-1.4494963;1.1179239;-1.1288731;1.3273433;1.5903355;0.32407713;0.046474338;0.3330059;0.69664943;-2.1223989;-1.2757916;0.8435677;-0.8236724;-3.7417488;-1.7141118;0.22991943;-3.398398;-4.4795876;-2.9129987;-2.2571418;-3.0802097;-3.0201437;-2.2603886;-0.42350233;-2.520134;-4.012046;-2.956019;-0.14671123;-4.1808805;-7.0965214;-0.8244841;5.9191537;2.969421;2.320869;1.5002364;2.9296474;-0.66457844;-2.3707805;-2.2051928;-0.48438013;-4.0656185;-2.6272788;-3.754736;-2.2571418;-4.0136695;-2.7368588;0.5732702;9.997966;10.469566;8.102637;4.6658826;5.251121;5.1569633;1.970213;-1.0720539;-1.963305;-0.901596;-3.6297336;-4.8367376;-0.7822755;-2.5038998;-3.0201437;-1.2246542;1.2275039;1.2973102;0.35816872;2.4823985;2.6236348
-46.25;-25.75;-4.369196;-4.4105926;-3.4324894;-2.481984;0.6982728;10.625413;6.901315;5.871263;8.3859215;6.67485;5.997889;5.6253166;4.6106863;4.7324424;3.2591991;3.372026;3.797359;3.7381048;1.8695618;2.5505815;2.0432663;2.104144;2.494574;4.54088;4.4962363;4.5481853;3.4913468;5.7348967;4.014896;2.1358008;1.1609441;0.50833404;-0.36343622;-3.153263;-2.6548767;-3.8099318;-4.1232495;-5.8586726;-4.447119;-4.0988984;-3.9803896;-5.224732;-3.509601;-2.026618;-3.0266373;-2.572083;0.49859345;3.7202473;1.0887023;-0.74169034;-2.1605492;-0.8326012;-1.9389539;-1.9129794;-2.65163;-0.6751306;-1.2084202;1.4068905;-0.9884484;1.3841628;2.0846634;0.768891;0.0058891773;0.40930605;0.8549317;-2.190582;-1.088288;0.49697006;-0.7985096;-4.0112343;-1.6134605;0.14874911;-3.3318381;-4.7920938;-2.901635;-2.3667219;-3.3618712;-2.5680246;-2.2181802;-0.48113334;-2.3050323;-4.064807;-3.2628431;-0.32853293;-3.715774;-7.1403537;-1.7676842;5.6171994;2.9458814;2.2591796;1.4377352;3.0603318;-0.41213846;-2.0907426;-1.8878164;-0.2506094;-3.6865525;-2.7214365;-3.2725835;-2.300974;-3.9154534;-2.4892893;0.21612048;8.859145;10.693597;8.398909;5.2559915;5.7714233;5.5546985;2.0651822;-0.87968004;-1.9373305;-0.6564614;-3.3034284;-4.503127;-0.7213977;-2.357793;-3.3740468;-1.1524127;1.1049365;0.96045315;0.16741824;2.5887318;2.666655
-46.25;-25.5;-4.2027965;-4.2693563;-3.4722629;-2.709261;-0.67188376;9.632699;7.4922357;5.7129807;8.176502;6.811216;6.4605603;5.9110365;4.9938107;5.024656;3.6066084;3.7535272;4.25029;3.9434657;2.0570655;2.9588685;2.3086934;1.9994344;2.5140548;4.886666;4.840399;4.768969;3.928855;5.7308383;4.1325927;2.12119;1.2624072;0.6000565;-0.054988623;-2.8480625;-2.3212664;-3.5047312;-4.050196;-5.9479604;-4.7287807;-4.421145;-4.1208143;-5.358663;-3.680059;-2.078567;-2.8927062;-2.8099122;-0.2782073;2.9702325;0.4864179;-0.8415299;-2.6289024;-1.1507891;-1.5452774;-2.026618;-2.9373498;-1.0371506;-0.9957537;1.7055975;-0.8675045;1.6585187;2.5895433;0.92311466;-0.19460177;0.6641811;1.11143;-2.1857119;-0.9275706;0.00345397;-0.8155554;-4.233641;-1.6280712;0.004265785;-3.2027771;-5.0721316;-2.98037;-2.538803;-3.5737257;-2.067203;-2.3780856;-0.6004538;-2.1889586;-4.0339622;-3.2571611;-0.43811297;-3.1938484;-7.1078854;-2.9925456;5.1050143;2.8590293;2.294083;1.3427657;3.2600107;-0.06716418;-1.8245035;-1.6678447;-0.14265275;-3.3358965;-2.703579;-2.9316678;-2.5193224;-3.9471097;-2.2254853;-0.014403462;7.5790887;10.900581;8.666771;5.872886;6.3396163;5.857464;2.275414;-0.4624641;-1.6995012;-0.4908738;-2.841569;-4.2514987;-0.7749702;-2.2279205;-3.7969446;-1.3366694;0.5716468;0.34599316;0.0870595;2.6715255;2.6009073
-46.25;-25.25;-4.1476007;-4.2490635;-3.5980768;-2.9641361;-1.1743286;7.818541;8.039324;5.934576;8.039324;6.8858933;6.941089;6.1764636;5.352584;5.338785;3.9191146;4.072527;4.600946;4.1423335;2.206419;3.2957258;2.500256;2.0124216;2.609024;5.1610217;5.1723857;5.0051746;4.220257;5.8087616;4.257595;2.269732;1.3159796;0.7891835;0.2461536;-2.5550373;-1.979539;-3.2344337;-4.001494;-6.0567284;-5.0063834;-4.79047;-4.3310456;-5.5818815;-3.8846087;-2.1654193;-2.7352357;-3.1889782;-1.3042012;2.252686;-0.16619217;-1.1191328;-2.657312;-1.1921861;-1.4154047;-2.040417;-3.2620316;-1.305013;-0.8382831;1.7616051;-0.9738377;1.8598212;3.0838714;1.2794529;-0.26440835;0.8614253;1.3192264;-2.1207757;-0.90403116;-0.5566218;-0.849647;-4.4390025;-1.7287225;-0.09395051;-3.1061845;-5.3107724;-3.154075;-2.7303653;-3.7368784;-1.5931679;-2.231979;-1.0623134;-1.8642771;-3.559927;-3.0810215;-0.5468813;-2.6386428;-7.0932746;-3.8724332;4.597699;2.8005862;2.3460321;1.0757152;3.5132627;0.035110474;-1.6288829;-1.5322901;-0.07365787;-2.9763117;-2.6954622;-2.6483831;-2.6670523;-3.869998;-2.4081187;0.2136854;6.7097535;11.2236395;9.1042795;6.387507;6.7706313;6.197568;2.4483066;-0.2132709;-1.4933283;-0.31960416;-2.382956;-4.1118855;-0.96490896;-2.0501573;-4.3326693;-1.7563205;-0.402398;-0.35207236;0.31677186;2.65935;2.4913273
-46.0;-29.0;-3.9032779;-4.5575113;-3.9714608;-3.5006723;-1.7352161;6.0352273;8.299881;6.210555;7.799872;6.933784;7.4167476;6.3769546;5.6342454;5.5506396;4.1455803;4.439417;4.8639383;4.153697;2.3444085;3.451573;2.7072406;1.8013786;2.999454;5.3046937;5.427261;5.0473833;4.6415315;5.745449;4.320908;2.3387265;1.3557531;1.0091554;0.3370644;-2.0826254;-1.9210963;-2.984429;-3.8326592;-5.8887057;-5.2742457;-4.9877143;-4.3066945;-5.737729;-4.0526314;-2.1913939;-2.6978972;-3.222258;-2.5323095;1.5221523;-0.8326012;-1.5055039;-2.454386;-0.99088347;-1.4803411;-2.1678543;-3.526647;-1.0274101;-0.76685315;1.7055975;-1.0428326;2.2380753;3.3874483;1.4247478;-0.34720218;1.196659;1.3849744;-2.1491852;-1.0111761;-0.9162067;-0.88779706;-4.5153027;-1.9340836;-0.24249232;-3.043683;-5.416294;-3.3310263;-2.8967648;-3.48525;-1.2376416;-2.0128188;-1.1150742;-1.8155749;-3.1492047;-2.7628336;-0.684871;-2.2303557;-6.9146996;-4.295331;3.88827;2.7786703;2.356584;0.89795196;3.7730079;0.24940038;-1.4608601;-1.4235218;0.03754556;-2.665429;-2.538803;-2.4852307;-2.86592;-3.7977562;-2.7198133;0.61872566;5.596095;11.499619;9.525555;6.820145;7.0539155;6.273868;2.522172;0.055403113;-1.20355;-0.372365;-2.0663915;-3.9243822;-1.1637764;-2.0582743;-4.85216;-2.311526;-1.49414;-1.0712422;0.64470017;2.6828895;2.3801236
-46.0;-28.75;-3.7506776;-5.1703477;-4.547771;-4.1946797;-2.0176892;5.021409;8.224393;6.5888095;7.7195134;6.918361;7.8550677;6.548224;5.878568;5.8477235;4.480814;4.824165;5.1667037;4.2161984;2.557075;3.700766;2.9458814;1.6577069;3.452385;5.4451184;5.627752;5.125307;5.0798516;5.789281;4.3850327;2.5822382;1.4361118;1.2315623;0.4222933;-1.5809923;-1.9535645;-2.7368588;-3.5420694;-5.7531514;-5.456879;-5.0834956;-4.2547455;-5.8481207;-4.223901;-2.292045;-2.6808515;-3.4324894;-3.3634944;0.53755534;-1.1808223;-1.9779156;-2.4259763;-0.84640014;-1.6240127;-2.3090909;-3.7920742;-0.6012655;-0.74737227;1.699104;-1.0298452;2.5952253;3.7113185;1.4060787;-0.25953805;1.6016995;1.4288064;-2.1589255;-1.2798501;-1.2043617;-0.8423416;-4.560758;-2.1922054;-0.3139223;-2.9657595;-5.456879;-3.622428;-3.1086195;-3.1759908;-1.307448;-1.710865;-0.98195475;-1.7538853;-2.6345842;-2.4316583;-0.85370547;-2.0111954;-6.70041;-4.438191;3.160983;2.8501005;2.436131;0.75752723;3.9118094;0.40037727;-1.4032291;-1.3772546;0.05621481;-2.4689965;-2.3813326;-2.275811;-3.2068357;-3.8683743;-3.3951511;0.2729398;4.9946227;11.397344;9.967933;7.2430425;7.461391;6.373708;2.7478256;0.38657832;-0.8650693;-0.3715533;-1.8107046;-3.5583034;-1.3975472;-2.1370096;-5.442269;-3.0290723;-2.6069863;-1.5631349;0.9044455;2.5968485;2.1552815
-46.0;-28.5;-3.8553872;-5.8546143;-5.1297626;-4.7133584;-2.4129891;3.9442773;7.8932176;6.786053;7.6813626;7.000344;8.210593;6.6626744;6.1058455;6.1415606;4.847704;5.185373;5.5189834;4.43617;2.856594;3.9004455;3.2454004;1.7348188;4.1228523;5.579861;5.8696394;5.208101;5.51736;5.898861;4.4905543;2.8744516;1.5318929;1.5270225;0.68122685;-0.9584153;-2.054216;-2.539615;-3.0209556;-5.529121;-5.411424;-5.0607677;-4.09484;-5.8318863;-4.250687;-2.4073071;-2.6922152;-3.6159344;-3.8683743;-0.41619694;-1.2563107;-2.4657497;-2.5712714;-0.56960905;-1.7400863;-2.3724039;-3.8870435;-0.22544658;-0.71003383;1.5992643;-0.8967258;2.9036727;4.027883;1.498613;-0.16943896;1.9507321;1.3135444;-2.1808417;-1.486023;-1.3188119;-0.8975375;-4.6200123;-2.4535742;-0.44866514;-2.9211159;-5.4341516;-3.8846087;-3.3318381;-2.939785;-1.6118371;-1.4673538;-0.5184717;-1.9600582;-2.2181802;-1.9608698;-0.8666927;-1.8610302;-6.5104713;-4.324552;2.3444085;2.9288359;2.4044747;0.60086834;3.9483361;0.4856063;-1.4478729;-1.2871555;-0.007909775;-2.1564906;-2.0322998;-1.9909029;-3.4462883;-4.0453258;-4.1881857;-0.30012333;4.367175;11.247179;10.378655;7.602628;7.8721137;6.5490355;3.051403;0.66012275;-0.5290239;-0.19784856;-1.7522619;-3.3123572;-1.6337531;-2.4592562;-5.991792;-3.6954813;-3.128912;-1.9641167;1.053799;2.3362918;1.8890427
-46.0;-28.25;-4.2766614;-6.6297917;-5.9033165;-5.07132;-3.0485535;3.2916675;7.8104243;7.209763;7.805554;7.202458;8.646479;6.7722545;6.4029293;6.4021173;5.290083;5.519795;5.9524336;4.72189;3.1463723;4.2705827;3.540049;2.1755743;4.766534;5.674019;6.032792;5.5514517;5.9353876;6.0287337;4.658577;3.1788406;1.613875;1.9239458;0.8817178;-0.42187893;-2.0501573;-2.3862028;-2.4990296;-5.128951;-5.342429;-5.100541;-3.9081478;-5.7742558;-4.2977657;-2.5948107;-2.665429;-3.8513288;-4.020163;-1.0939698;-1.2571224;-2.796925;-2.8212762;-0.3139223;-1.724664;-2.3618517;-3.9308758;-0.36018944;-0.6361688;1.5083534;-0.5558101;3.1561127;4.315226;1.6179334;-0.14508784;2.1203785;1.1861068;-2.1402564;-1.5582646;-1.4040408;-0.9178301;-4.544524;-2.6370194;-0.5566218;-2.8366985;-5.4260345;-4.0575013;-3.738502;-2.9024467;-2.152432;-1.688949;0.22667265;-2.3683453;-2.1816535;-1.3869951;-0.94786316;-1.8780761;-6.4414763;-4.0307155;1.6926101;3.0781894;2.579803;0.44826782;3.9109974;0.62684286;-1.4592367;-1.1061454;-0.11099625;-1.760379;-1.5801806;-1.9040506;-3.7750287;-4.443061;-5.00963;-1.7571322;3.8647304;10.251218;10.79993;7.941108;8.434624;6.862354;3.256764;1.1098067;-0.1580751;0.07650745;-1.826127;-3.2766423;-1.9422007;-2.792055;-6.3262143;-4.1825037;-3.3837872;-2.3228898;0.68122685;1.5781599;1.3305901
-46.0;-28.0;-4.822127;-7.3952284;-6.6720004;-5.498276;-3.8716211;3.0465326;7.72763;7.512529;7.852633;7.3923965;8.993076;6.7876773;6.782807;6.6367;5.662655;5.8396063;6.301466;5.0011163;3.4028707;4.6561418;3.8509316;2.6869478;5.349337;5.6561613;6.3120184;5.9297056;6.381013;6.1772757;4.76491;3.389072;1.7169613;2.3541489;1.0619162;0.11303413;-1.8691473;-2.078567;-2.081002;-4.643552;-5.3026557;-5.0234294;-3.6824942;-5.7288003;-4.3813715;-2.7685156;-2.7060142;-4.20442;-4.1954913;-1.7782364;-1.4973868;-3.145958;-3.1573217;-0.29606473;-1.5574529;-2.4957829;-3.9235702;-0.23518693;-0.55986863;1.4572161;-0.05174184;3.3460517;4.5595493;1.8679384;-0.080963254;2.1723275;1.1187354;-2.111847;-1.5704402;-1.4990102;-0.80256814;-4.39517;-2.8529327;-0.70435196;-2.709261;-5.377332;-4.20929;-4.144354;-3.065599;-2.7133195;-1.9608698;1.0870789;-2.287175;-2.4941595;-0.41132677;-0.92188865;-1.8577834;-6.3254027;-3.8448348;1.1990942;3.0497794;2.734027;0.47424233;3.8476849;0.74778664;-1.4608601;-1.1191328;-0.07771635;-1.3058246;-1.1743286;-1.9259666;-4.0883465;-4.8643355;-5.8659782;-3.0534234;3.7243056;9.041779;10.773144;8.271471;8.958173;7.040117;3.423975;1.4434172;0.13900864;0.5172628;-1.5639466;-3.2896295;-2.215745;-3.0639758;-6.570537;-4.590791;-3.7117157;-2.868355;-0.67350715;0.37602615;0.48804128
-46.0;-27.75;-5.373274;-8.028358;-7.4106507;-6.003968;-4.6768317;2.7681184;7.842892;7.761722;7.9825053;7.6383424;9.315323;6.8607306;7.1691775;6.92242;5.9516215;6.128573;6.566893;5.3136225;3.6512523;5.0270905;4.161814;3.3541684;5.7982097;5.6034007;6.501145;6.3193235;6.629395;6.3940005;4.86475;3.4174814;1.8346585;2.7510724;1.2388676;0.45638502;-1.6361883;-1.6045318;-1.7587556;-4.1954913;-5.1606073;-4.783165;-3.3837872;-5.6598053;-4.605402;-2.939785;-2.7677038;-4.6354346;-4.097275;-2.0631447;-1.8277504;-3.4121966;-3.2352452;-0.3082403;-1.1889393;-2.6329608;-3.8561988;-0.28794777;-0.44460666;1.4320532;0.4856063;3.4126115;4.735689;2.1236253;0.07001376;2.241322;1.0237662;-2.002267;-1.4957634;-1.5712519;-0.5801612;-4.2514987;-3.0680342;-0.77578187;-2.5672128;-5.3464875;-4.243382;-4.371631;-3.367553;-3.3334615;-2.344806;1.880114;-1.8926867;-2.5956225;0.43284547;-0.8236724;-1.8634653;-6.288064;-3.62324;0.645512;2.900426;2.8030214;0.5180744;3.8103461;0.74048126;-1.4056642;-1.1954329;0.07894254;-0.822049;-0.78471065;-2.059898;-4.2490635;-5.2726226;-6.6159925;-4.228771;3.739728;8.291764;10.495541;8.469527;9.365648;7.191094;3.578199;1.7348188;0.35816872;1.0107788;-1.3317991;-3.3561893;-2.3853912;-3.2669017;-6.7726517;-5.0867424;-4.229583;-3.6045709;-2.295292;-1.0363389;-0.35613084
-46.0;-27.5;-5.885459;-8.611161;-8.090048;-6.5494328;-5.518569;2.0416431;8.058805;7.949226;8.2081585;8.048253;9.699259;6.962193;7.357493;7.1488853;6.282797;6.4102345;6.918361;5.6732073;3.945901;5.4337544;4.5205874;3.9385958;6.2357183;5.6066475;6.9711223;6.828262;6.9995313;6.704883;5.014915;3.544919;2.0862865;3.1358204;1.4458522;0.81840503;-1.2652395;-1.2165372;-1.436509;-3.6597667;-5.0315466;-4.503127;-3.115113;-5.594057;-4.8148212;-3.0591054;-2.9138105;-4.920343;-3.8326592;-2.3667219;-2.1175287;-3.5850897;-3.128912;-0.20353055;-0.849647;-2.75634;-3.6954813;-0.26684344;-0.26522005;1.5724779;1.0489289;3.5587182;4.955661;2.4539886;0.23154283;2.242134;0.92960846;-1.8456079;-1.3796897;-1.5826157;-0.38372886;-4.1232495;-3.255538;-0.86263424;-2.4324698;-5.301032;-4.292084;-4.7230988;-3.9349341;-4.1362367;-2.7344239;2.160152;-1.1929978;-2.9763117;0.38170815;-0.47301626;-1.7206055;-6.2491026;-3.4649575;-0.29931164;2.395546;2.6585383;0.7583388;3.7170005;0.815158;-1.2863438;-1.1426722;0.31596005;-0.3058052;-0.58827823;-2.3894496;-4.322929;-5.7604566;-7.3773713;-4.9511876;3.9109974;7.431358;8.8226185;8.74713;9.740656;7.321778;3.895575;1.9969991;0.61872566;1.2632188;-1.1077689;-3.4552171;-2.4706202;-3.4243722;-6.9487915;-5.7661386;-4.9641747;-4.3894887;-4.092405;-2.2425313;-1.0947816
-46.0;-27.25;-6.1874127;-8.966688;-8.448821;-7.10545;-6.37654;1.0992545;8.395662;8.025525;8.454105;8.304751;9.982544;7.118852;7.5060353;7.321778;6.4175396;6.622089;7.182977;6.0035706;4.291687;5.7762938;4.823353;4.398832;6.5003333;5.742202;7.326648;7.209763;7.1196637;6.9897914;5.1350474;3.6382651;2.3395386;3.338746;1.6455313;0.95639455;-1.0119878;-1.0298452;-1.2611809;-3.249856;-4.6825137;-4.0875344;-2.8196528;-5.4617496;-4.9755387;-3.0168967;-2.8854008;-5.2093096;-3.6938581;-2.7425408;-2.3837676;-3.7068453;-3.0802097;-0.26034975;-0.4283725;-2.8862123;-3.2790773;-0.36262453;-0.007909775;1.7437476;1.5619258;3.5603414;5.0571237;2.781917;0.44989133;2.1236253;0.8476263;-1.4243335;-1.3553386;-1.6491755;-0.1572634;-4.092405;-3.4552171;-0.8991609;-2.28961;-5.2572002;-4.28072;-4.8302436;-4.521796;-5.117587;-3.2652783;2.2494392;-0.61344105;-3.1800494;0.07163715;0.014006138;-1.6337531;-6.4008913;-3.3391433;-1.0890996;1.6390377;2.4044747;1.0294479;3.6163492;0.77700794;-1.3212471;-1.1613413;0.56271803;0.13982034;-0.4275608;-2.583447;-4.3383512;-6.1005607;-7.855465;-5.9406548;3.9004455;6.09367;7.349376;8.863204;9.885951;7.359117;4.123664;2.1885614;0.92554986;1.4101373;-0.9024077;-3.4998608;-2.629714;-3.469016;-7.075417;-6.206082;-5.8010416;-5.1987576;-5.6533117;-3.346449;-1.9186612
