longitude;latitude;u1;u2;u3;u4;u5;u6;u7;u8;u9;u10;u11;u12;u13;u14;u15;u16;u17;u18;u19;u20;u21;u22;u23;u24;u25;u26;u27;u28;u29;u30;u31;u32;u33;u34;u35;u36;u37;u38;u39;u40;u41;u42;u43;u44;u45;u46;u47;u48;u49;u50;u51;u52;u53;u54;u55;u56;u57;u58;u59;u60;u61;u62;u63;u64;u65;u66;u67;u68;u69;u70;u71;u72;u73;u74;u75;u76;u77;u78;u79;u80;u81;u82;u83;u84;u85;u86;u87;u88;u89;u90;u91;u92;u93;u94;u95;u96;u97;u98;u99;u100;u101;u102;u103;u104;u105;u106;u107;u108;u109;u110;u111;u112;u113;u114;u115;u116;u117;u118;u119;u120;u121;u122;u123;u124
-43.5;-27.25;-2.324461;-1.5854224;-0.77935684;-0.82723343;1.5352526;6.0269356;-1.8039132;-2.2487292;-5.28932;-3.0652404;-4.618179;-5.565263;-4.0985017;-3.779035;-3.221057;-3.138361;-3.1409726;-4.3065467;-5.1578774;-4.5285196;-6.5689273;-5.170064;-6.1632833;-6.2216053;-9.491133;-10.093505;-9.869792;-11.577676;-12.714524;-12.334994;-10.924815;-10.959634;-11.172031;-11.307827;-11.44101;-10.8073;-11.848395;-10.593162;-9.330964;-7.8076224;-8.674621;-7.245291;-6.3208404;-6.9084153;-8.073118;-5.0133777;-3.7172308;-5.184862;-7.51514;-7.9669204;-7.7458177;-6.6873126;-8.532733;-9.407566;-7.322764;-6.0248766;-5.7149854;-6.005726;-6.4087586;-7.343656;-8.681584;-9.325741;-8.40129;-6.0335813;-7.995646;-6.6942763;-4.3753147;-2.9860268;-3.57099;-4.7078385;-2.5194488;-4.9106607;-6.9963336;-5.6740727;-5.75938;-5.130022;-3.167087;-1.0544289;-0.6836039;3.5269136;1.9260987;3.5182087;7.344844;5.056349;1.0155754;0.48109984;3.1473837;3.4181035;3.2222452;4.96756;5.1451383;4.430473;1.7937856;3.2248566;1.2784606;0.39840412;-3.2671924;-4.540706;-4.558986;-4.1855497;-1.1449591;-0.83419716;0.023226738;4.0640006;0.31222653;-2.4184732;-3.8016677;-4.2194986;-7.022448;-6.9327884;-6.507994;-5.6053047;-7.286204;-5.5565577;-5.500847;-5.2832265;-5.65144;-3.2471714;-0.003758192;1.5987977;-0.92646825;2.9889562;1.8346982;1.630135
-43.5;-27.0;-2.273973;-1.4356998;-0.47381794;-0.7471491;1.3463582;5.5098696;-1.930133;-2.1808314;-5.3441606;-3.0365148;-4.596417;-5.7315245;-3.9714117;-3.6745772;-3.1975536;-3.1444545;-3.3524995;-4.269116;-5.0638657;-4.422321;-6.5584817;-5.63316;-6.466211;-7.151279;-9.585144;-10.052592;-9.733126;-11.54982;-12.826817;-12.221831;-10.779445;-11.030143;-11.044071;-11.248633;-11.335682;-10.941354;-11.925868;-10.537451;-9.398861;-7.7919536;-8.732944;-7.153891;-6.615933;-6.4035363;-7.9242663;-4.975947;-3.6632614;-5.0212116;-7.3706403;-8.383881;-7.879872;-6.817014;-8.557106;-9.4154005;-7.6082816;-5.8838587;-5.3337145;-6.3817744;-6.6115813;-7.307095;-8.76428;-9.55903;-8.395197;-6.462729;-7.8598514;-6.478397;-4.229944;-2.896367;-3.6058092;-4.484125;-2.4028044;-4.8070736;-6.7795835;-5.739359;-5.6792955;-5.2066245;-3.0487013;-1.1719438;-0.8281039;4.2302623;1.563108;3.5591214;6.772938;4.4487534;0.8980604;0.6499733;3.4120102;3.534748;2.9863448;5.0215297;4.853527;4.4496236;1.8512373;3.3597813;1.3237257;0.56988895;-3.2315025;-4.47455;-4.5685616;-4.0271225;-0.6862153;-1.0605222;0.4079795;4.4835725;1.9391558;-2.233931;-3.7033033;-4.2917485;-7.09905;-6.928436;-6.3878675;-5.9073615;-7.3758636;-5.5870247;-5.7123737;-5.32588;-5.5887656;-3.1226926;0.15031707;1.8085837;-1.3512629;2.8662183;1.9208758;2.2011707
-43.5;-26.75;-2.2435064;-1.3721546;-0.29275787;-0.55651367;1.3689907;5.0955205;-0.8585707;-1.9257807;-5.374627;-3.1157284;-4.5990286;-5.929124;-3.8861046;-3.6197371;-3.1331382;-3.0574064;-3.5622854;-4.247354;-4.975076;-4.469327;-6.5193095;-5.987446;-6.9084153;-7.7519116;-9.671322;-10.0273485;-9.601684;-11.45842;-12.83378;-12.1844015;-10.701972;-11.085854;-10.905664;-11.232095;-11.24254;-10.972692;-12.028585;-10.541803;-9.437162;-7.726667;-8.931413;-7.1216826;-6.8474813;-5.9917984;-7.7301497;-5.1909556;-3.849544;-5.0316577;-7.2539964;-8.52751;-7.927748;-6.9667373;-8.652859;-9.485039;-7.8563695;-5.6827774;-4.4458237;-6.6263795;-6.8309426;-7.1042733;-8.799971;-9.878496;-8.45613;-6.988499;-7.647454;-6.3539186;-4.091538;-2.804967;-3.6136436;-4.2081823;-2.2948647;-4.628625;-6.5584817;-5.848169;-5.6436057;-5.3076;-2.959042;-1.2128564;-0.7288691;4.4130635;1.4891171;3.4790373;6.1871037;3.903832;0.82493997;0.9398435;3.732347;3.4894829;2.6660078;4.85875;4.7246957;4.529708;1.9234872;3.4033053;1.3367829;0.7387623;-3.2027764;-4.3605165;-4.556375;-3.7581434;-0.3815471;-1.0901188;1.2688854;4.7351413;2.8488088;-2.0563526;-3.604939;-4.343107;-7.1434445;-6.9353995;-6.2668705;-6.3669753;-7.3053546;-5.665368;-5.856874;-5.354606;-5.6079164;-3.017364;0.27044344;1.9748456;-1.702067;2.7121432;2.1115112;2.6668782
-43.5;-26.5;-1.8248049;1.262792;0.7109069;1.396846;-0.32931817;0.93200916;-1.6037027;-3.4177856;-4.7435284;-4.1707516;-3.5753427;-2.7736292;-5.1996603;-4.9106607;-3.4578276;-2.965135;-4.2865257;-3.7433453;-3.5196319;-3.7085261;-5.27104;-4.9010854;-4.7957573;-5.5582986;-8.4883375;-7.6108937;-10.310255;-9.7575;-10.401655;-10.388598;-9.686991;-9.024554;-10.262379;-10.051723;-8.60063;-8.046133;-6.548907;-5.9543676;-4.477161;-4.0889263;-5.0534196;-3.106153;-2.240024;-3.2506533;-5.2109766;-2.908554;-3.1374907;-4.1481194;-4.54767;-3.9165711;-4.577266;-1.8456963;-5.3981304;-5.0743113;-4.2038302;-3.7207131;-5.519127;-5.153525;-5.3894253;-4.111559;-6.5384603;-5.340678;-2.7483854;-2.2348013;-3.4700146;-1.740368;0.23736513;0.58120525;-3.91396;-0.97347414;-0.08036053;-2.7449036;-4.0654235;-0.9943658;0.4715246;-1.139736;-2.1312141;1.8059722;5.2844152;2.0810442;-4.1629176;0.04063642;1.3794365;2.221192;-1.5706242;5.136433;8.369401;5.971225;-3.5640264;1.1026235;3.3615222;2.498005;-4.4493055;-0.6383389;-1.5279707;-2.2025938;-5.0821457;-2.968617;-2.2548227;-1.6611544;0.43931675;5.5577464;0.035413504;-0.15261042;-3.3551106;-4.682595;-5.236221;-5.533055;-6.8344245;-5.146561;-4.8619137;-3.4116921;-4.3639984;-1.3016456;1.0460422;0.1633743;-4.4258027;-0.104733944;1.1757438;-0.78806174;-2.5037804;-1.1475705;-1.2946817;-1.0605222
-43.5;-26.25;-2.3235908;0.33137715;0.42277765;2.3839717;-0.57653487;0.9520302;-1.7525548;-3.6084208;-4.6051216;-4.015806;-3.8660831;-3.0182347;-5.4111876;-5.037751;-3.3359604;-3.0652404;-4.418839;-4.0480137;-3.725936;-3.762496;-5.4216332;-5.0508084;-5.14482;-5.734136;-8.971455;-7.898152;-10.921333;-9.971638;-10.8107815;-10.601867;-9.918538;-9.243045;-10.5183;-10.474776;-8.56494;-8.462223;-6.830072;-6.2337923;-5.345031;-4.646905;-5.34329;-3.7703304;-2.371467;-3.5265956;-5.4164104;-3.5405235;-3.2567463;-4.176845;-4.681724;-3.9278874;-4.925459;-2.185184;-5.889952;-5.6157503;-4.677372;-4.216017;-5.7646027;-5.6436057;-5.0064135;-4.6382003;-7.0607495;-5.4172807;-3.514409;-2.4828887;-3.5074449;-2.4915934;-0.3754536;0.9659579;-3.5997162;-1.0370194;-0.025520205;-2.6282592;-3.9688;-0.80198944;0.31483793;-1.1841305;-2.3488345;2.0975835;5.2304454;1.7337223;-3.7859988;0.23649466;1.1522409;2.8340106;-1.5984796;5.083334;7.685202;6.335086;-3.4499931;0.91547;2.7173662;2.5954986;-3.8582492;-0.5747937;-1.3147029;-2.391488;-4.8593025;-3.2306318;-2.8571954;-1.6254646;0.30439222;5.4863667;-0.0011466742;-0.1334598;-3.7128787;-4.646905;-5.0621243;-5.752416;-6.7639155;-5.3667927;-4.9855223;-3.6145144;-4.786182;-1.6646363;0.11114538;0.4132024;-4.2551885;0.03193164;1.4804122;-0.22398984;-2.3897471;-0.9952363;-1.0109049;-0.9160224
-43.5;-26.0;-2.7013793;-0.36936033;0.11462724;3.4929647;-0.9578055;0.74659663;-1.8770336;-3.6258307;-4.5537634;-3.9400744;-4.1542125;-3.2463007;-5.63316;-4.968983;-3.2967887;-3.0904846;-4.5285196;-4.1899023;-3.8643422;-3.847803;-5.584413;-5.256242;-5.618362;-5.889952;-9.370135;-8.427404;-11.395745;-10.129195;-11.227742;-10.750718;-10.106563;-9.489391;-10.620147;-10.542673;-8.54666;-8.766022;-7.338433;-6.5384603;-6.3077826;-5.385073;-6.08581;-4.4118752;-2.663949;-3.9452972;-5.4930124;-3.98708;-3.3272552;-4.04105;-4.9158835;-3.8068905;-4.979429;-2.5150967;-6.2868915;-5.7480636;-5.1230583;-4.628625;-5.9221597;-6.04925;-4.7417874;-5.245796;-7.505565;-5.4999766;-4.0958905;-2.5194488;-3.8565078;-2.930316;-0.79328454;1.2105632;-3.4386768;-1.0996939;0.12942553;-2.4210844;-3.9235349;-0.7523719;0.12333214;-1.3138324;-2.3923588;2.3508935;5.4350085;1.2479938;-3.2724152;0.40972042;1.0651927;3.1465135;-1.6150187;5.2635236;7.095886;6.6188626;-3.294177;0.81971705;2.324779;2.5276012;-3.1636052;-0.6392094;-1.1467;-2.515967;-4.562468;-3.431713;-3.291566;-1.8422145;-0.2805711;5.0032496;0.14335322;-0.15957427;-4.044532;-4.300453;-4.997709;-5.773308;-6.7639155;-5.529573;-4.970724;-3.863472;-5.1761575;-2.1747384;-0.34846866;0.2687025;-3.8408394;0.05630505;1.7311109;0.3574916;-2.405416;-0.9604169;-0.9891428;-1.1023053
-43.5;-25.75;-2.9259634;-0.90383565;-0.16914952;4.8665843;-1.3390764;0.34530485;-2.1373076;-3.505704;-4.51111;-4.003619;-4.488477;-3.5231137;-5.876895;-4.7835703;-3.364686;-3.1897192;-4.6721487;-4.3370137;-3.8939385;-4.0297337;-5.8055153;-5.5748377;-6.097997;-6.054473;-9.627798;-9.307461;-11.524576;-10.204057;-11.461031;-10.668023;-10.227559;-9.648689;-10.689785;-10.59142;-8.440461;-8.778208;-8.014796;-6.9293065;-7.1556315;-6.2155123;-7.1565022;-5.0516787;-3.1618638;-4.4162273;-5.52435;-4.145508;-3.3655567;-3.774683;-5.25276;-3.7503095;-4.979429;-2.843268;-6.4984183;-5.6209736;-5.464287;-5.0020614;-6.0240064;-6.3008194;-4.7261186;-5.8507805;-7.668345;-5.754157;-4.611215;-2.5751595;-4.31264;-3.19059;-1.1049169;1.3150208;-3.5196319;-1.1188446;0.2826302;-2.0911722;-3.9426856;-0.86466396;-0.0838424;-1.3321124;-2.1947594;2.5693843;5.4280443;0.88674414;-2.4358826;0.5385517;1.006;3.3536878;-1.6446153;5.798869;6.275893;6.6397543;-2.965135;0.9233043;2.1498122;2.23599;-2.425437;-0.7662996;-1.0422422;-2.5238013;-4.4292846;-3.6484628;-3.7772942;-2.1024885;-1.0135163;4.271175;0.4828409;-0.31887233;-4.2604113;-3.853026;-5.0020614;-5.5182567;-6.9075446;-5.5217385;-5.0168595;-4.1524715;-5.510422;-2.7170482;-0.47033608;0.055434585;-3.4012465;0.07893753;1.8486259;0.9729217;-2.4680905;-1.0422422;-1.1614982;-1.3973986
-43.5;-25.5;-3.0991893;-1.5088202;-0.42768252;5.697023;-1.7072898;-0.1978755;-2.273973;-3.329867;-4.523297;-3.9226646;-4.612086;-3.431713;-5.9743886;-4.297842;-3.306364;-3.2515235;-4.8088145;-4.33092;-3.8895864;-4.1994777;-5.9195485;-5.770696;-6.419204;-6.1780815;-9.828009;-10.2937155;-11.686486;-10.360743;-11.741326;-10.630592;-10.379893;-9.844547;-10.82558;-10.828192;-8.305537;-8.914874;-8.717275;-7.267053;-7.7640977;-6.893617;-7.973884;-5.6827774;-3.7372522;-5.048197;-5.683648;-4.0131946;-3.467403;-3.7111378;-5.533055;-3.9400744;-4.9916153;-3.3159394;-6.634214;-5.4764733;-5.7454524;-5.410317;-6.239015;-6.5645747;-5.027305;-6.274705;-7.613505;-6.145003;-4.7818294;-2.8746052;-4.749622;-3.4795895;-1.2572511;1.0886958;-3.6658726;-1.1762964;0.4158138;-2.0328498;-4.003619;-1.1980582;-0.42245948;-1.3608383;-1.5262297;2.5458813;4.9249063;0.868464;-1.7299224;0.6038377;1.0147048;3.4346426;-1.6272055;6.1548963;5.5777674;6.5535765;-2.3845243;1.101753;2.2386014;1.9034661;-1.9275216;-0.85508883;-1.027444;-2.6038857;-4.505887;-3.9331102;-4.1881614;-2.5211897;-1.7064193;3.7071033;0.8823917;-0.4912275;-4.3457184;-3.4325838;-4.923718;-5.084757;-7.126906;-5.6253257;-5.005543;-4.3953357;-5.8142204;-3.1975536;-0.31277907;-0.35543263;-3.1958127;-0.046411753;1.9226167;1.5674604;-2.63;-1.0448536;-1.5253593;-1.7769283
-43.5;-25.25;-3.324644;-1.729052;-0.6418208;6.124429;-1.8335096;-0.21528506;-2.4149914;-3.1035419;-4.49283;-3.9531312;-4.9045672;-3.502222;-5.967425;-4.180327;-3.2123518;-3.329867;-4.8723598;-4.3927245;-3.8991618;-4.262152;-5.9752593;-5.9534974;-6.489713;-6.21203;-9.965545;-11.014474;-11.663854;-10.486962;-11.938055;-10.566176;-10.426029;-9.923761;-11.129378;-10.84299;-8.279423;-8.880925;-9.333575;-8.009573;-8.309889;-7.1460567;-8.273329;-6.272964;-4.190773;-5.4904013;-6.0118194;-3.8199477;-3.6258307;-3.8199477;-5.7280426;-4.4310255;-5.0186005;-4.2908783;-6.832683;-5.496495;-5.9413104;-5.929994;-6.481009;-6.817885;-5.473862;-6.413982;-7.401978;-6.4157224;-4.7417874;-3.2445598;-5.132633;-3.7668486;-1.3460401;0.67782867;-3.673707;-1.2711788;0.4105909;-1.9066299;-3.9748936;-1.4905399;-0.7471491;-1.4017509;-0.6836039;2.472761;4.1527896;1.0155754;-0.9699923;0.53158784;1.0721567;3.3084228;-1.5506033;5.774496;5.0189185;6.302878;-1.3704137;1.2331957;2.4927819;1.6231712;-1.532323;-0.9395255;-1.0326668;-2.7231417;-4.5703025;-4.0366974;-4.520685;-2.8528433;-2.2417655;3.5399709;0.92852724;-0.5782758;-4.230815;-3.3725204;-5.10826;-4.8218718;-7.2383275;-5.789847;-5.103037;-4.491959;-6.2529426;-3.6650023;-0.13694179;-0.6357275;-3.3342195;-0.4372579;2.0105352;2.1123817;-2.6978974;-1.3025161;-1.8987957;-2.3218498
-43.5;-25.0;-3.5100565;-1.9214283;-0.7279984;5.933794;-1.8500487;-0.4807819;-2.4915934;-2.8676414;-4.5267787;-3.9165711;-4.941998;-3.6423697;-5.929994;-4.006231;-3.1757917;-3.3168097;-4.8305764;-4.3265676;-3.992303;-4.2360377;-5.9143257;-5.936958;-6.490584;-6.1824336;-9.918538;-11.233835;-11.552432;-10.584456;-12.045124;-10.581845;-10.431252;-9.987307;-11.273007;-10.760294;-8.158425;-8.958398;-9.68612;-8.754705;-8.677233;-7.2627006;-8.352543;-6.6446595;-4.539836;-5.735877;-6.340862;-3.62496;-3.8121133;-3.970541;-5.792458;-5.005543;-4.8958626;-5.357218;-6.9319177;-5.6296782;-6.1215;-6.255554;-6.5863366;-6.9623847;-5.7489343;-6.4427075;-7.1530204;-6.53672;-4.700004;-3.485683;-5.3441606;-4.0332155;-1.3913051;0.1825248;-3.5631557;-1.3538746;0.11897969;-1.9127234;-4.0871854;-1.6489676;-1.0187391;-1.305998;-0.43464625;2.3717852;3.3928595;1.2540872;-0.289276;0.56988895;1.0643222;3.0760043;-1.5662719;4.7351413;4.721214;5.9834113;-0.3110379;1.3890117;2.8714414;1.6370989;-1.2337481;-0.9308206;-1.1432179;-2.8084488;-4.599899;-4.176845;-4.804462;-3.0991893;-2.7840753;3.4433475;0.9807561;-0.58698046;-3.970541;-3.427361;-5.446877;-4.591194;-7.20699;-5.824666;-5.1613593;-4.7243776;-6.636825;-4.0497546;-0.11169779;-0.77413404;-3.4917765;-0.75150144;2.0253334;2.65208;-2.671783;-1.6454858;-2.2165213;-2.825858
-43.5;-24.75;-3.6562972;-2.0372024;-0.76020634;5.724008;-1.4165491;-0.611354;-2.391488;-2.6526327;-4.52939;-3.8930683;-4.9681125;-3.7859988;-5.925642;-3.9740229;-3.2123518;-3.3002706;-4.7800884;-4.29436;-4.1028543;-4.165529;-5.8873405;-5.893434;-6.4514127;-6.1798224;-9.963803;-11.448845;-11.475829;-10.676727;-12.202682;-10.711547;-10.529616;-10.123972;-11.443622;-10.756812;-8.180187;-9.089841;-9.965545;-9.099416;-8.896594;-7.3541017;-8.389974;-6.8405175;-4.8105555;-5.9761295;-6.5706687;-3.6562972;-3.9235349;-4.0471435;-5.891693;-5.4077053;-4.858432;-6.0335813;-7.084252;-5.9204187;-6.489713;-6.377422;-6.6838307;-7.1556315;-5.9160666;-6.4514127;-6.93627;-6.68296;-4.7739954;-3.7720714;-5.3650517;-4.266505;-1.3634497;-0.22660136;-3.375132;-1.3904346;-0.33802283;-1.904889;-4.242131;-1.7412387;-1.2999047;-1.3382057;-0.5208241;2.3038874;3.002884;1.4438521;0.25129282;0.6038377;0.99555427;2.8992968;-1.6132778;4.131898;4.5236144;5.7684026;0.57337093;1.4978219;3.2170224;1.7380748;-1.0422422;-0.8803326;-1.2389709;-2.9042015;-4.7034864;-4.3108993;-5.094332;-3.366427;-3.1940718;3.4311607;1.2062107;-0.5808872;-3.572731;-3.4813304;-5.66972;-4.3770556;-7.101662;-5.6801662;-5.23448;-5.131763;-6.9693484;-4.381408;-0.11430931;-0.9464892;-3.6806707;-1.045724;1.8686469;3.0655584;-2.6160722;-1.9144644;-2.407157;-3.0608883
-43.5;-24.5;-3.745957;-2.1050997;-0.70188415;5.3357735;-0.78806174;-0.7314805;-2.3218498;-2.4289188;-4.5346127;-3.8599901;-4.928941;-3.9061255;-5.9569793;-3.9862099;-3.3046231;-3.2906952;-4.760938;-4.315252;-4.214276;-4.1576943;-5.8829885;-5.862097;-6.432262;-6.337379;-9.646078;-11.522836;-11.44188;-10.8107815;-12.314103;-10.916981;-10.6453905;-10.311126;-11.468865;-10.762905;-8.279423;-9.34315;-10.258897;-9.156868;-9.097674;-7.534291;-8.447425;-6.910156;-4.9315524;-6.065789;-6.707334;-3.8208184;-3.9775047;-4.249095;-6.0988674;-5.584413;-5.0064135;-6.3051715;-7.20612;-6.01269;-6.8805594;-6.407018;-6.7334485;-7.2783694;-6.015301;-6.419204;-6.8439994;-7.02593;-4.947221;-4.1002426;-5.386814;-4.540706;-1.4809648;-0.5887214;-3.2132225;-1.5418984;-0.9438778;-2.0580935;-4.38489;-1.6820458;-1.5714947;-1.4609436;-0.85944116;2.0793033;2.7278118;1.7163126;0.67260575;0.6543256;0.88674414;2.8244352;-1.7943379;3.7088442;4.699452;5.568192;1.1879306;1.631876;3.6078682;1.9626589;-0.83419716;-0.7105888;-1.2346185;-2.9747105;-4.817519;-4.385761;-5.3102117;-3.7233243;-3.4935174;3.3319259;1.5987977;-0.5121192;-3.1148582;-3.5579329;-5.665368;-4.2560587;-6.9754424;-5.499106;-5.340678;-5.5365367;-7.1460567;-4.6947813;-0.13258934;-1.1493114;-3.8930683;-1.2137271;1.608373;3.3528173;-2.5760303;-2.031979;-2.4794068;-3.0704637
-43.5;-24.25;-3.8216887;-2.1050997;-0.7314805;4.84134;0.010169506;-0.72103465;-2.2852893;-2.1904068;-4.502405;-3.7981858;-4.940257;-3.9975262;-5.9534974;-3.948779;-3.4012465;-3.312457;-4.755715;-4.301324;-4.3422365;-4.1872907;-5.9073615;-5.8864703;-6.39309;-6.5715384;-8.826955;-11.529799;-11.429694;-10.896959;-12.335865;-11.053646;-10.75333;-10.5139475;-11.388782;-10.708065;-8.463094;-9.682638;-10.567047;-9.14294;-9.279605;-7.6578994;-8.473539;-6.9745717;-4.9341636;-6.079717;-6.762174;-3.9452972;-4.026252;-4.5990286;-6.4026656;-5.647088;-5.340678;-6.3417315;-7.35062;-5.807256;-7.0572677;-6.4122405;-6.710816;-7.2940383;-6.015301;-6.3565297;-6.810921;-7.469876;-5.2449255;-4.38402;-5.4312086;-4.780959;-1.7264403;-0.8472544;-3.0086594;-1.7647415;-1.3686727;-2.3166265;-4.3744445;-1.5697538;-1.8161;-1.6898803;-1.3469106;1.7467796;2.6129084;2.3030171;0.9119881;0.8188466;0.7631358;2.777429;-1.9658228;3.4416065;4.938834;5.448936;1.6893277;1.7876922;3.922112;2.3099809;-0.6722876;-0.41549575;-1.1719438;-2.9573011;-4.888028;-4.303065;-5.4712505;-4.1054654;-3.6484628;3.2431366;2.1994298;-0.43029392;-2.668301;-3.6327944;-5.4059644;-4.1507306;-6.8196263;-5.3667927;-5.4816966;-5.7828827;-7.2757583;-4.9820404;-0.15261042;-1.2041517;-4.002749;-1.1571456;1.3228552;3.459016;-2.4080272;-2.0128288;-2.4915934;-3.0460901
-43.5;-24.0;-3.7276769;-2.151235;-1.007423;4.1693287;0.6377865;-0.6252817;-2.2948647;-2.0006418;-4.4144864;-3.7268062;-4.789664;-3.8669538;-5.7132444;-3.9392037;-3.3899302;-3.2010355;-4.7026157;-4.2900076;-4.335273;-4.180327;-5.9517565;-6.0031147;-6.205937;-6.8805594;-7.904246;-11.600308;-11.451456;-10.903052;-12.247076;-11.071055;-10.719381;-10.653225;-11.290417;-10.523523;-8.766022;-9.891554;-10.779445;-9.363172;-9.274383;-7.717092;-8.5832205;-7.017225;-4.7983685;-6.010949;-6.7064633;-4.084574;-4.0488844;-4.9376454;-6.668162;-5.856874;-6.116277;-6.089292;-7.5012126;-5.6061754;-7.130388;-6.466211;-6.658587;-7.321893;-6.0771055;-6.1745996;-6.9441047;-7.7640977;-5.446007;-4.6242723;-5.5347958;-5.0856276;-2.0406842;-1.1188446;-2.8850508;-1.8970548;-1.6541904;-2.5090032;-4.2865257;-1.5854224;-2.1103225;-2.1120634;-1.7238289;1.24103;2.5876644;3.0925436;1.1357017;0.9529007;0.60122633;2.697345;-2.134696;3.0890615;5.226093;5.4402313;2.0166287;1.8790927;4.1310277;2.7304235;-0.42942345;-0.030743003;-1.0552994;-2.843268;-4.888899;-4.1811976;-5.5417595;-4.487607;-3.791222;3.136938;2.898426;-0.34063447;-2.2321901;-3.556192;-4.7565856;-4.213405;-6.7055926;-5.3302326;-5.7149854;-5.861226;-7.282722;-5.1604886;-0.3589145;-1.1171037;-4.062812;-1.0396308;1.0460422;3.3092933;-2.1790905;-1.9466721;-2.5838647;-2.926834
-43.5;-23.75;-3.7050443;-2.1921477;-1.2485462;3.3014588;0.77793396;-0.42681205;-1.8927022;-1.7760578;-4.3613873;-3.704174;-4.629495;-3.903514;-5.6061754;-3.9896917;-3.4952583;-3.1226926;-4.6338477;-4.350071;-4.4144864;-4.243872;-5.9830937;-6.1989727;-5.99441;-6.9989448;-7.93123;-11.632516;-11.669076;-11.095429;-12.226184;-11.177255;-10.616665;-10.694138;-11.444492;-10.401655;-9.1063795;-10.331146;-10.999676;-9.629539;-9.252621;-7.7066464;-8.859163;-6.977183;-4.608604;-6.3077826;-6.6107106;-4.194255;-4.1690106;-4.977688;-6.7578216;-6.405277;-6.6507525;-6.037934;-7.5743327;-5.9091024;-7.0154843;-6.419204;-6.377422;-7.227882;-6.208548;-5.9212894;-7.147797;-7.9669204;-5.6140094;-4.768772;-5.720208;-5.168323;-2.4019341;-1.2555102;-2.8850508;-1.7046784;-1.7865037;-2.6935453;-4.120264;-1.9240397;-2.2992172;-2.4698315;-2.017181;0.67260575;2.5554566;4.1231933;1.1478884;1.1696506;0.47239506;2.6190016;-2.2078166;2.7939684;5.569933;5.548171;2.2098756;1.9052072;4.2772684;2.9898267;-0.2727368;0.31831992;-0.9282092;-2.6909337;-4.841022;-4.173363;-5.6436057;-4.606863;-3.8878455;2.6947336;4.598476;-0.18307722;-1.9040185;-3.4526048;-4.5128508;-4.315252;-6.6141925;-5.3337145;-6.0570846;-5.9909277;-7.3453965;-5.2414436;-0.6783811;-0.84812486;-4.0993724;-0.819399;1.0416898;3.0977664;-2.0650578;-1.7804102;-2.6526327;-2.7980027
-43.5;-23.5;-3.637147;-2.2313194;-1.393046;2.5067096;1.1417952;-0.21093261;-1.6089255;-1.6185008;-4.3727036;-3.814725;-4.527649;-3.9069958;-5.5939884;-4.039309;-3.5117974;-2.9599123;-4.4797726;-4.4815135;-4.401429;-4.34833;-5.981353;-6.3730693;-5.848169;-6.91799;-8.046133;-11.617718;-11.888437;-11.275619;-12.157416;-11.247764;-10.587938;-10.701101;-11.629034;-10.352038;-9.334446;-10.612312;-11.1877;-9.852382;-9.128141;-7.7797666;-9.1185665;-6.922343;-4.36661;-6.5706687;-6.4740453;-4.2386494;-4.1855497;-4.9820404;-6.8561864;-6.6664214;-6.946716;-6.370458;-7.362806;-6.3086534;-6.9145083;-6.15806;-6.217253;-6.9571624;-6.4157224;-5.6140094;-7.214824;-8.153203;-5.6967053;-4.908049;-6.0031147;-5.116965;-2.7936506;-1.2520281;-2.946855;-1.5349346;-1.8918318;-2.750997;-4.216887;-2.2870302;-2.512485;-2.7797227;-2.152976;0.22082603;2.6494684;5.2469845;1.2271023;1.3872708;0.6020968;2.5067096;-2.1747384;2.680806;5.7771072;5.5943065;2.3804898;1.91043;4.4478827;3.2840493;-0.11169779;0.6769582;-0.7976371;-2.5769005;-4.7078385;-4.2560587;-5.732395;-4.462363;-3.8730474;2.0079238;5.8406525;-0.14825797;-1.8195819;-3.3612041;-4.458881;-4.214276;-6.560222;-5.3276215;-6.4705634;-6.050121;-7.257478;-5.2632055;-1.3608383;-0.76020634;-4.232556;-0.8489953;1.167039;2.7121432;-1.9492837;-1.5288411;-2.7753706;-2.8423972
